"D.オーダーステータス","D.数量","D.価格","D.商品","D.商品カテゴリ1","D.商品カテゴリ2","H.集計対象営業年月日"
"20:配膳済","1","350","00000000165:ジャスミン茶","ドリンク","ソフトドリンク","2025/03/12"
"20:配膳済","1","350","00000000163:緑茶アイス","ドリンク","ソフトドリンク","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","350","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2025/03/12"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","690","00000000187:タコぶつ切り","フード","刺身","2025/03/12"
"20:配膳済","1","680","00000000185:マグロ","フード","刺身","2025/03/12"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2025/03/12"
"20:配膳済","1","780","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2025/03/12"
"20:配膳済","1","880","00000000221:辛味チキン","フード","サラダ","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2025/03/12"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2025/03/12"
"20:配膳済","1","530","00000000181:ポテトサラダ","フード","サラダ","2025/03/12"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","780","00000000222:甘辛だれのズッキーニ肉","フード","サラダ","2025/03/12"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","430","00000000119:すりおろしりんごサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2025/03/12"
"20:配膳済","1","680","00000000188:炙り〆サバ","フード","刺身","2025/03/12"
"20:配膳済","1","140","00000000035:ぼんじり串","フード","焼き物","2025/03/12"
"20:配膳済","1","140","00000000035:ぼんじり串","フード","焼き物","2025/03/12"
"20:配膳済","1","130","00000000034:ネギマ串","フード","焼き物","2025/03/12"
"20:配膳済","1","130","00000000033:鶏皮串","フード","焼き物","2025/03/12"
"20:配膳済","1","180","00000000036:豚バラ串","フード","焼き物","2025/03/12"
"20:配膳済","1","780","00000000206:とんぺい焼き","フード","逸品料理","2025/03/12"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2025/03/12"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2025/03/12"
"20:配膳済","1","1080","00000000189:お任せ3点盛り合わせ","フード","刺身","2025/03/12"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/12"
"20:配膳済","1","430","00000000115:白桃サワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","680","00000000188:炙り〆サバ","フード","刺身","2025/03/12"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2025/03/12"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2025/03/12"
"20:配膳済","1","420","00000000071:アイス(バニラ)","フード","デザート","2025/03/12"
"20:配膳済","1","480","00000000074:チーズケーキ","フード","デザート","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","780","00000000127:久保田千寿","ドリンク","日本酒","2025/03/12"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2025/03/12"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","1280","00000000224:しらすのパスタ","フード","サラダ","2025/03/12"
"20:配膳済","1","680","00000000225:肉味噌ポテトサラダ","フード","サラダ","2025/03/12"
"20:配膳済","1","430","00000000117:カルピスサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","480","00000000137:ピーチウーロン","ドリンク","カクテル","2025/03/12"
"20:配膳済","1","780","00000000128:獺祭","ドリンク","日本酒","2025/03/12"
"20:配膳済","1","480","00000000137:ピーチウーロン","ドリンク","カクテル","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000116:梅干しサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000116:梅干しサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/12"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/12"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/12"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/12"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2025/03/12"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2025/03/12"
"20:配膳済","1","380","00000000026:胡瓜のたたき","フード","おつまみ","2025/03/12"
"20:配膳済","1","380","00000000026:胡瓜のたたき","フード","おつまみ","2025/03/12"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2025/03/12"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2025/03/12"
"20:配膳済","1","560","00000000218:長芋ワサビ漬け","フード","おつまみ","2025/03/12"
"20:配膳済","1","560","00000000218:長芋ワサビ漬け","フード","おつまみ","2025/03/12"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/12"
"20:配膳済","1","430","00000000116:梅干しサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/13"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/13"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/13"
"20:配膳済","1","430","00000000115:白桃サワー","ドリンク","サワー","2025/03/13"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2025/03/13"
"20:配膳済","1","580","00000000063:ｶﾏﾝﾍﾞｰﾙﾁｰｽﾞﾌﾗｲ","フード","揚げ物","2025/03/13"
"20:配膳済","1","530","00000000181:ポテトサラダ","フード","サラダ","2025/03/13"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/13"
"20:配膳済","1","430","00000000118:すりおろし白桃サワー","ドリンク","サワー","2025/03/13"
"20:配膳済","1","830","00000000213:にら玉オムレツ","フード","逸品料理","2025/03/13"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
"30:キャンセル済","0","0","00000000408:3800円コース","コース","コース","2025/03/13"
